,Start,End,Date,Duration,Precipitation
194,2011-01-25 01:45:00,2011-01-25 04:30:00,2011-01-25,105.0,0.0635
195,2011-01-25 22:15:00,2011-01-26 10:45:00,2011-01-25,690.0,9.334499999999998
196,2011-01-26 12:45:00,2011-01-26 17:15:00,2011-01-26,210.0,1.2065
197,2011-01-26 18:00:00,2011-01-26 20:45:00,2011-01-26,105.0,0.0635
198,2011-02-01 22:45:00,2011-02-02 01:30:00,2011-02-01,105.0,0.0635
199,2011-02-02 02:30:00,2011-02-02 06:30:00,2011-02-02,180.0,0.889
200,2011-02-02 09:30:00,2011-02-02 12:45:00,2011-02-02,135.0,0.254
201,2011-02-03 09:45:00,2011-02-03 12:30:00,2011-02-03,105.0,0.0635
202,2011-02-05 05:30:00,2011-02-05 15:45:00,2011-02-05,555.0,9.525
203,2011-02-05 15:30:00,2011-02-05 18:15:00,2011-02-05,105.0,0.0635
204,2011-02-07 12:00:00,2011-02-07 16:00:00,2011-02-07,180.0,1.2065
205,2011-02-07 18:00:00,2011-02-08 02:45:00,2011-02-07,465.0,2.286
206,2011-02-10 00:00:00,2011-02-10 06:00:00,2011-02-10,300.0,0.254
207,2011-02-10 07:30:00,2011-02-10 10:15:00,2011-02-10,105.0,0.0635
208,2011-02-10 11:00:00,2011-02-10 18:00:00,2011-02-10,360.0,1.5875
209,2011-02-11 09:45:00,2011-02-11 18:30:00,2011-02-11,465.0,1.778
210,2011-02-22 03:15:00,2011-02-22 06:30:00,2011-02-22,135.0,0.127
211,2011-02-24 17:15:00,2011-02-24 21:15:00,2011-02-24,180.0,0.1905
212,2011-02-25 00:00:00,2011-02-25 02:45:00,2011-02-25,105.0,0.127
213,2011-02-25 02:15:00,2011-02-25 05:15:00,2011-02-25,120.0,0.1905
214,2011-02-25 09:00:00,2011-02-25 14:30:00,2011-02-25,270.0,0.8255
215,2011-02-28 18:15:00,2011-03-01 01:45:00,2011-02-28,390.0,8.3185
216,2011-03-06 03:30:00,2011-03-06 08:00:00,2011-03-06,210.0,1.0795
217,2011-03-06 08:45:00,2011-03-06 19:45:00,2011-03-06,600.0,10.795
218,2011-03-10 05:00:00,2011-03-10 13:15:00,2011-03-10,435.0,4.826
219,2011-03-10 14:30:00,2011-03-11 00:15:00,2011-03-10,525.0,4.8895
220,2011-03-16 01:15:00,2011-03-16 04:45:00,2011-03-16,150.0,0.381
221,2011-03-16 06:30:00,2011-03-16 11:30:00,2011-03-16,240.0,0.254
222,2011-03-20 21:30:00,2011-03-21 01:15:00,2011-03-20,165.0,0.1905
223,2011-03-21 08:00:00,2011-03-21 11:15:00,2011-03-21,135.0,1.0795
224,2011-03-21 10:45:00,2011-03-21 13:30:00,2011-03-21,105.0,0.0635
225,2011-03-21 21:15:00,2011-03-22 01:15:00,2011-03-21,180.0,2.7305
226,2011-03-22 12:45:00,2011-03-22 15:30:00,2011-03-22,105.0,0.127
227,2011-03-23 20:00:00,2011-03-24 03:00:00,2011-03-23,360.0,4.0005
228,2011-03-24 02:30:00,2011-03-24 05:15:00,2011-03-24,105.0,0.0635
229,2011-03-24 10:45:00,2011-03-24 14:45:00,2011-03-24,180.0,0.127
230,2011-03-26 06:00:00,2011-03-26 10:00:00,2011-03-26,180.0,0.127
231,2011-03-27 01:00:00,2011-03-27 12:45:00,2011-03-27,645.0,2.794
232,2011-03-30 10:00:00,2011-03-30 18:45:00,2011-03-30,465.0,7.1755
233,2011-03-30 19:00:00,2011-03-30 21:45:00,2011-03-30,105.0,0.0635
234,2011-03-31 00:00:00,2011-03-31 02:45:00,2011-03-31,105.0,0.0635
235,2011-03-31 07:15:00,2011-03-31 10:30:00,2011-03-31,135.0,0.127
236,2011-03-31 10:15:00,2011-03-31 17:30:00,2011-03-31,375.0,0.9525
237,2011-03-31 17:30:00,2011-04-01 01:45:00,2011-03-31,435.0,2.8575
238,2011-04-01 07:45:00,2011-04-01 10:45:00,2011-04-01,120.0,0.127
239,2011-04-02 14:30:00,2011-04-02 19:00:00,2011-04-02,210.0,0.254
240,2011-04-05 05:15:00,2011-04-05 16:45:00,2011-04-05,630.0,2.2225
241,2011-04-08 16:30:00,2011-04-08 19:45:00,2011-04-08,135.0,0.254
242,2011-04-08 19:45:00,2011-04-09 01:15:00,2011-04-08,270.0,2.7305
243,2011-04-09 21:45:00,2011-04-10 01:30:00,2011-04-09,165.0,0.508
244,2011-04-12 19:30:00,2011-04-12 22:15:00,2011-04-12,105.0,0.0635
245,2011-04-16 18:15:00,2011-04-16 23:45:00,2011-04-16,270.0,5.715
246,2011-04-22 22:30:00,2011-04-23 01:45:00,2011-04-22,135.0,0.508
247,2011-04-26 10:30:00,2011-04-26 13:15:00,2011-04-26,105.0,0.1904999999999999
248,2011-04-26 12:45:00,2011-04-26 16:15:00,2011-04-26,150.0,2.2225
249,2011-04-27 12:45:00,2011-04-27 16:00:00,2011-04-27,135.0,0.127
250,2011-04-28 15:45:00,2011-04-28 20:00:00,2011-04-28,195.0,2.9210000000000003
251,2011-05-04 07:15:00,2011-05-04 15:15:00,2011-05-04,420.0,4.8895
252,2011-05-08 10:00:00,2011-05-08 13:45:00,2011-05-08,165.0,0.127
253,2011-05-14 04:15:00,2011-05-14 07:15:00,2011-05-14,120.0,0.254
254,2011-05-14 09:45:00,2011-05-14 12:30:00,2011-05-14,105.0,0.0635
255,2011-05-15 05:30:00,2011-05-15 08:15:00,2011-05-15,105.0,0.0635
256,2011-05-15 15:45:00,2011-05-15 18:30:00,2011-05-15,105.0,0.0635
257,2011-05-17 05:00:00,2011-05-17 07:45:00,2011-05-17,105.0,0.127
258,2011-05-17 12:00:00,2011-05-17 15:30:00,2011-05-17,150.0,6.223
259,2011-05-18 07:00:00,2011-05-18 10:00:00,2011-05-18,120.0,0.1905
260,2011-05-18 15:00:00,2011-05-18 18:15:00,2011-05-18,135.0,6.413499999999999
261,2011-05-20 12:30:00,2011-05-20 15:15:00,2011-05-20,105.0,0.0635
262,2011-05-23 10:45:00,2011-05-23 13:45:00,2011-05-23,120.0,0.381
263,2011-05-23 19:15:00,2011-05-23 22:15:00,2011-05-23,120.0,1.9685
264,2011-05-24 15:30:00,2011-05-24 19:00:00,2011-05-24,150.0,7.238999999999999
265,2011-05-24 22:15:00,2011-05-25 02:15:00,2011-05-24,180.0,2.0955
266,2011-05-25 02:15:00,2011-05-25 06:00:00,2011-05-25,165.0,1.6509999999999998
267,2011-05-25 05:30:00,2011-05-25 08:15:00,2011-05-25,105.0,0.0635
268,2011-06-05 06:45:00,2011-06-05 13:45:00,2011-06-05,360.0,5.397499999999999
269,2011-06-10 17:15:00,2011-06-11 00:15:00,2011-06-10,360.0,3.4290000000000003
270,2011-06-11 07:30:00,2011-06-11 10:15:00,2011-06-11,105.0,0.0635
271,2011-06-11 20:00:00,2011-06-12 01:45:00,2011-06-11,285.0,13.9065
272,2011-06-12 04:30:00,2011-06-12 07:15:00,2011-06-12,105.0,0.0635
273,2011-06-12 07:30:00,2011-06-12 10:15:00,2011-06-12,105.0,0.0635
274,2011-06-17 18:45:00,2011-06-17 21:30:00,2011-06-17,105.0,1.0795
275,2011-06-18 19:45:00,2011-06-18 22:30:00,2011-06-18,105.0,0.1904999999999999
276,2011-06-19 14:30:00,2011-06-19 18:30:00,2011-06-19,180.0,1.905
277,2011-06-20 02:00:00,2011-06-20 05:15:00,2011-06-20,135.0,0.254
278,2011-06-20 10:45:00,2011-06-20 15:00:00,2011-06-20,195.0,1.5875
279,2011-06-24 22:45:00,2011-06-25 03:15:00,2011-06-24,210.0,1.27
280,2011-06-27 17:00:00,2011-06-27 21:00:00,2011-06-27,180.0,6.096
281,2011-06-28 21:15:00,2011-06-29 02:45:00,2011-06-28,270.0,9.017
282,2011-06-29 05:45:00,2011-06-29 09:00:00,2011-06-29,135.0,0.127
283,2011-07-04 00:00:00,2011-07-04 03:00:00,2011-07-04,120.0,1.4605
284,2011-07-04 06:45:00,2011-07-04 09:30:00,2011-07-04,105.0,0.0635
285,2011-07-04 17:45:00,2011-07-04 23:45:00,2011-07-04,300.0,7.810499999999999
286,2011-07-05 07:00:00,2011-07-05 09:45:00,2011-07-05,105.0,0.0635
287,2011-07-05 16:30:00,2011-07-05 19:45:00,2011-07-05,135.0,0.4444999999999999
288,2011-07-06 07:30:00,2011-07-06 13:15:00,2011-07-06,285.0,0.381
289,2011-07-06 13:45:00,2011-07-06 21:30:00,2011-07-06,405.0,14.224
290,2011-07-06 22:15:00,2011-07-07 01:00:00,2011-07-06,105.0,0.0635
291,2011-07-07 16:15:00,2011-07-07 20:15:00,2011-07-07,180.0,16.891
292,2011-07-08 23:00:00,2011-07-09 09:15:00,2011-07-08,555.0,8.001
293,2011-07-13 19:30:00,2011-07-14 00:00:00,2011-07-13,210.0,4.381500000000001
294,2011-07-23 15:00:00,2011-07-23 17:45:00,2011-07-23,105.0,0.0635
295,2011-07-23 18:15:00,2011-07-24 00:15:00,2011-07-23,300.0,6.794499999999999
296,2011-07-24 21:15:00,2011-07-25 04:15:00,2011-07-24,360.0,6.858
297,2011-07-25 10:15:00,2011-07-25 15:00:00,2011-07-25,225.0,1.5875
298,2011-07-25 16:30:00,2011-07-25 19:15:00,2011-07-25,105.0,0.0635
299,2011-07-25 19:00:00,2011-07-26 01:15:00,2011-07-25,315.0,14.477999999999998
300,2011-07-31 12:15:00,2011-07-31 19:00:00,2011-07-31,345.0,16.0655
301,2011-08-03 19:15:00,2011-08-03 23:45:00,2011-08-03,210.0,0.9525
302,2011-08-06 15:45:00,2011-08-06 18:30:00,2011-08-06,105.0,0.0635
303,2011-08-07 22:00:00,2011-08-08 01:15:00,2011-08-07,135.0,2.032
304,2011-08-13 15:00:00,2011-08-13 21:30:00,2011-08-13,330.0,26.7335
305,2011-08-14 07:15:00,2011-08-14 10:00:00,2011-08-14,105.0,0.0635
306,2011-08-14 09:45:00,2011-08-14 14:15:00,2011-08-14,210.0,0.127
307,2011-08-15 01:30:00,2011-08-15 05:15:00,2011-08-15,165.0,0.381
308,2011-08-15 16:15:00,2011-08-15 19:00:00,2011-08-15,105.0,0.0635
309,2011-08-19 10:00:00,2011-08-19 13:00:00,2011-08-19,120.0,0.635
310,2011-08-20 01:15:00,2011-08-20 04:00:00,2011-08-20,105.0,0.1904999999999999
311,2011-08-21 13:45:00,2011-08-21 21:00:00,2011-08-21,375.0,1.27
312,2011-08-25 20:30:00,2011-08-26 01:30:00,2011-08-25,240.0,5.2705
313,2011-08-26 08:45:00,2011-08-26 11:30:00,2011-08-26,105.0,0.0635
314,2011-08-26 22:45:00,2011-08-28 05:30:00,2011-08-26,1785.0,100.32999999999998
315,2011-09-05 15:30:00,2011-09-05 18:15:00,2011-09-05,105.0,1.27
